Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL
click,9/17/2018 22:04,9/17/2018 22:07,9/18/2018 21:58,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":1200}",1200,JPY,10.679862,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_JP_purc_13_Dec_2017,1016138549,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,13,Nerima,177-0042,392001,126.186.56.114,FALSE,,,ja-JP,1537254411221-6631746,,330BD689-7F19-4441-AB9E-4DFB21FFFAAD,,1122a0c0-bac6-11e8-9e16-43cd0b7f3b1e,,706B2978-1E20-442C-AE3B-ACE563E2EF42,ios,iPad 5,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,9/3/2018 23:52,9/3/2018 23:55,9/18/2018 21:57,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.99}",2.99,AUD,2.15834,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_AU+CA+UK_purch_11_dec_2017,1015277688,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,VIC,Braeside,3195,36208,49.199.56.79,FALSE,,,en-AU,1536054793302-4480349,,C1F3CA0D-A229-4263-B3F7-05B771C4865B,,cbc5e1c0-afd4-11e8-86f6-31b7c0ec810b,,0D2863D9-44FE-43AA-B87C-919EB0B240D3,ios,iPhone 7,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,5/13/2018 12:27,5/13/2018 12:28,9/18/2018 21:56,af_purchase,"{""af_currency"":""GBP"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,GBP,2.616569,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW Adventure Games - Value - iOS,6.10E+12,Dungeon & Gold Mini-Game Video,6.11E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,UK,NGM,Nottingham,ng10 5ad,826039,86.168.163.118,TRUE,,,en-GB,1526218046092-7345218,,614B0CF4-847C-4610-AF2B-A3055C0DBBA4,,1d5eb890-56a9-11e8-8e07-899cdddb4bc2,,572F0D83-265F-4DE5-9437-73899E3AB551,ios,iPad Pro (9.7 inch),11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,9/3/2018 23:52,9/3/2018 23:55,9/18/2018 21:56,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.99}",2.99,AUD,2.15848,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_AU+CA+UK_purch_11_dec_2017,1015277688,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,VIC,Braeside,3195,36208,49.199.56.79,FALSE,,,en-AU,1536054793302-4480349,,C1F3CA0D-A229-4263-B3F7-05B771C4865B,,cbc5e1c0-afd4-11e8-86f6-31b7c0ec810b,,0D2863D9-44FE-43AA-B87C-919EB0B240D3,ios,iPhone 7,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/4/2018 16:11,9/4/2018 16:17,9/18/2018 21:55,af_purchase,"{""af_currency"":""CAD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.79}",2.79,CAD,2.148962,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_AU+CA+UK_purch_11_dec_2017,1015277688,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,CA,QC,La Tuque,g9x 0a1,None,24.212.113.48,TRUE,,,fr-CA,1536063122983-1348963,,F82CE771-F6D1-4411-9174-2BF3D9E5DDD6,,0bc42ae0-b05e-11e8-8d17-4f3e8e2cad88,,FCB60231-BAA8-40CB-A4BD-A2ECA95E109A,ios,iPhone SE,10.3.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/811.4.18 Darwin/16.5.0,,
click,8/6/2018 10:37,8/6/2018 10:39,9/18/2018 21:55,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,EN Tier1 KW MAtch3Games - VALUE,6.10E+12,Mini-Game Find 10 Diff Chickens - Copy,6.11E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,PA,Rices Landing,15357,508,138.207.128.42,TRUE,,,en-US,1533537482528-4018286,,31C188AB-3C9B-4DF7-9DCB-4EDE10714511,,ed74f5f0-9964-11e8-975e-4b55800fc017,,CB519773-8A08-4259-B881-44372D8DF33E,ios,iPhone 7,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,2/22/2018 3:08,2/22/2018 3:10,9/18/2018 21:55,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins6"",""af_revenue"":99.99}",99.99,USD,99.99,SDK,,,Apple Search Ads,,free puzzle games,MTQ_US_9_nov_2017,87532439,Board Puzzle Lines_US,87579750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,NJ,Cherry Hill,8002,504,72.43.171.107,TRUE,,,en-US,1519250936100-4936890,,9099B34B-1685-44CA-862A-ADC1B3307D2F,,daa902b0-177d-11e8-a846-33562fefc355,,CB199DCB-52D8-4B15-8181-D8693672DC8B,ios,iPhone 6,11.3.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/897.15 Darwin/17.5.0,,
click,8/14/2018 15:25,8/25/2018 21:39,9/18/2018 21:54,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins4"",""af_revenue"":21.99}",21.99,EUR,25.664457,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - FR (18 July 2018),6.12E+12,FR - iOS - Value - Simulation Games,6.12E+12,Estate - Find Objects - Vertical Video,6.12E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,FR,NAQ,Andernos-Les-Bains,33510,250033,77.204.139.100,TRUE,,,fr-FR,1534267531011-1554726,,670DF155-8120-4588-A31F-E251CEA06CE7,,5e343500-a8af-11e8-acc9-13bb23179754,,026DFF13-DC20-43BB-8B4C-B969C2F1BB0E,ios,iPad Air 2,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/28/2018 20:18,8/28/2018 20:19,9/18/2018 21:51,af_purchase,"{""af_currency"":""GBP"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,GBP,2.616569,SDK,,,Apple Search Ads,,free mahjong games,MTQ_UK_9_nov_2017,87667345,Mahjong Lines_UK,87666867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,UK,DOR,Portland,dt5 2dl,826046,213.205.198.150,FALSE,,,en-GB,1535491146349-7568920,,86B38E68-C64C-46D8-BE3E-C751C1B2DD3B,,b352e000-aaff-11e8-abed-55bb417a3730,,12AFA15E-5694-4C02-B220-BCCE61DF2E65,ios,iPhone 8,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,1/5/2017 4:21,1/6/2017 23:51,9/18/2018 21:48,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,applovin_int,video,,MahjongTreasureQuest_iOS_CPI_NEW_us,,,,Video_Portrait_Long_Adventure_EnVoice,,INTER,e55bc9abf7af40708eac7be0f6a62d88,,,,,,,,6,,,,,,,,,,,,,,,,,NA,US,TN,Memphis,38127,640,75.64.8.193,TRUE,,,en-US,1483568533000-1248673,,0E007746-82F2-4FC7-A05F-AB566EC49CF2,,fc279000-d46a-11e6-ae58-8fa1060a336d,,2749F487-B4B1-4A0A-8977-A2909816A50F,ios,iPhone 6 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,http://app.appsflyer.com/id1098189387?pid=applovin_int&af_click_lookback=7d&c=MahjongTreasureQuest_iOS_CPI_NEW_us&clickid=1085f49b41f7a2cce7&idfa=0E007746-82F2-4FC7-A05F-AB566EC49CF2&af_ad=Video_Portrait_Long_Adventure_EnVoice&af_ad_type=INTER&af_channel=video&af_siteid=e55bc9abf7af40708eac7be0f6a62d88&af_cost_value=6
click,8/14/2018 20:53,8/14/2018 22:50,9/18/2018 21:46,af_purchase,"{""af_currency"":""GBP"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,GBP,13.135438,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - Value - WW EN (4 September 2017),6.09E+12,UK VBLAL 3% - AEO - iOS,6.12E+12,Mini-Game Find 10 Diff Chickens - Copy,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,EU,UK,STE,Stoke-On-Trent,st4 1aa,826042,90.219.68.246,TRUE,,,en-GB,1534283637589-5916250,,3069070E-014B-41BF-804A-B603C7F8D4A1,,68dee660-a014-11e8-8021-1f02ea564394,,0AA84EE9-6C4A-41A0-8BD6-CEE601832C25,ios,iPhone 6s,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/12/2018 12:23,9/12/2018 14:38,9/18/2018 21:45,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,USD,1.99,SDK,,,vungle_int,,,MTQ_iOS_PUSH_US_SEPT2018,,,,Client_20s_MahjongTreasureQuest_EN_180821_iOS_Portrait_CIEC_TIMER_Jungle_Find_Objects,,,54904a0741c7f332500000b4,,100 Pics Quiz (iOS),,,,,CPI,6,USD,,,,,,,,,,,,,,,,NA,US,DC,Washington,20002,511,174.255.197.28,FALSE,,,en-US,1536740635885-4375103,,,,75f1b8b0-b699-11e8-a77f-1335931df0aa,,DACC2E23-0B1B-4A15-8DD2-3A8CCE9C6CC3,ios,iPhone 8 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,https://app.appsflyer.com/id1098189387?pid=vungle_int&c=MTQ_iOS_PUSH_US_SEPT2018&idfa=00000000-0000-0000-0000-000000000000&clickid=5b98ffe55bdde00001849c47&af_siteid=54904a0741c7f332500000b4&vungleappid=56f01762dab76d9476000090&af_cost_model=CPI&af_cost_value=6&af_cost_currency=USD&af_ad=Client_20s_MahjongTreasureQuest_EN_180821_iOS_Portrait_CIEC_TIMER_Jungle_Find_Objects&af_sub1=100%20Pics%20Quiz%20(iOS)
click,5/28/2018 20:32,5/29/2018 14:55,9/18/2018 21:45,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins6"",""af_revenue"":99.99}",99.99,USD,99.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,FL,Apopka,32712,534,67.76.114.160,TRUE,,,en-US,1527525200732-93782,,8EAA8005-9799-4144-B65B-B40DD856F1A2,,53b2b7c0-6350-11e8-9ee8-8d8219951bfe,,B1D6AC78-3E4B-4671-B49A-DA62EDB58DC0,ios,iPhone 6s,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/19/2018 16:53,8/19/2018 16:54,9/18/2018 21:44,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":10.99}",10.99,EUR,12.826393,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_DE-AT-CH_purc_4_Dec_2017,1006590854,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,DE,NI,Lahn,49757,276001,109.40.3.25,FALSE,,,de-DE,1534704514739-4207547,,217F8988-CCB0-4C6E-9BC4-ED8BFBE5DF66,,7ae29d30-a3d0-11e8-9a0d-7d766c70a3a6,,533EA457-1D9D-40DB-8142-A8C3DF4C1C03,ios,iPhone 8,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,8/4/2018 1:10,8/4/2018 1:15,9/18/2018 21:40,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,MS,Southaven,38671,640,108.253.21.113,TRUE,,,en-US,1533326250977-5452063,,63F26F94-DB83-4A0C-8758-98B41014A1D8,,cfba0760-9783-11e8-a4f6-ad162008b61b,,8C8547A7-364C-43C9-95F8-E89C8946550E,ios,iPhone 7 Plus,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,6/4/2018 13:12,6/4/2018 13:16,9/18/2018 21:38,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,NY,Buffalo,14215,514,161.136.4.150,TRUE,,,en-US,1528103621456-4917637,,F7EA7329-BEEE-48D9-8B81-91E87C2E76B1,,8d8803d0-67f9-11e8-93b9-3d0716571752,,29DAC92C-EEAA-4258-A30D-FC72447C1953,ios,iPhone 6 Plus,11.2.5,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/894 Darwin/17.4.0,,
click,9/14/2018 11:00,9/15/2018 9:10,9/18/2018 21:37,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":14.99}",14.99,AUD,10.820573,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_AU+CA+UK_purch_11_dec_2017,1015277688,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,AU,AU,NSW,Milperra,2214,36119,49.180.79.61,FALSE,,,en-AU,1536958911853-8303595,,4BB0B939-B0BE-4E68-B975-02F0516CC214,,3170e8e0-b8c7-11e8-be5e-999df94eb5ca,,30D936B0-0F7A-4A9B-909C-5F1C8830D188,ios,iPhone 8 Plus,11.4.1,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/902.2 Darwin/17.7.0,,
click,4/29/2018 20:54,4/29/2018 21:27,9/18/2018 21:36,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.29}",2.29,EUR,2.672652,SDK,,,Facebook Ads,Facebook,,MTQ - iOS - Value - DE (13 March 2018) ,6.11E+12,DE - iOS - Adventure Games,6.11E+12,Sea Game Find 5 Differences Video,6.11E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,DE,NW,Hurth,50354,276002,89.204.153.123,FALSE,,,de-DE,1525042496142-2764220,,0641876B-F4A2-4114-8CC9-0CACE07999C5,,16ca7250-4bf4-11e8-b805-7ba233762317,,19CF6CB1-4B4C-4D04-A75B-2BE0F35A93B6,ios,iPhone 6s,10.3.3,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/811.5.4 Darwin/16.7.0,,
click,2/24/2017 22:03,2/24/2017 22:07,9/18/2018 21:35,af_purchase,"{""af_currency"":""AUD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":14.99}",14.99,AUD,10.820573,SDK,,,vungle_int,,,MTQ_iOS_PUSH_T1,,,,,,,573a3f8815b50e823c0000ea,,,New Words with Friends iPhone,,,,CPI,3.5,,,,,,,,,,,,,,,,,AU,AU,NSW,Albion Park,2527,36107,58.167.133.45,TRUE,,,en-AU,1488013442000-1656159,,1CA49571-C4C4-42E6-9CF8-E75211E11492,,b1d5a780-fadd-11e6-a22e-7db3a05a6f9d,,67A4DF2F-ED4E-4E14-BB74-05666ABACBCB,ios,iPhone 8,11.4,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/901.1 Darwin/17.6.0,,http://app.appsflyer.com/id1098189387?pid=vungle_int&c=MTQ_iOS_PUSH_T1&idfa=381375d5-97bc-42a5-bb50-97839403fc29&clickid=58b0ad7a523775336f716858&af_siteid=573a3f8815b50e823c0000ea&vungleappid=56f01762dab76d9476000090&af_cost_model=CPI&af_cost_value=3.5&af_cost_currency=&af_sub2=New%20Words%20with%20Friends%20iPhone
click,8/13/2018 3:36,8/13/2018 3:55,9/18/2018 21:34,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins3"",""af_revenue"":9.99}",9.99,USD,9.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,OR,Portland,97223,820,73.67.233.84,TRUE,,,en-US,1534106239813-8766571,,78D3EEBB-B039-496D-9B95-2811CD3CB631,,aeb259a0-9eac-11e8-991d-f50146da5fde,,F0D97CA9-D2E3-451D-9321-E554F1DE252E,ios,iPhone 6s,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,9/18/2018 20:52,9/18/2018 20:56,9/18/2018 21:34,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":5.49}",5.49,EUR,6.406225,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_DE-AT-CH_purc_4_Dec_2017,1006590854,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,DE,BY,Munich,80539,276005,79.203.83.142,TRUE,,,de-DE,1537311145268-9584475,,2A112446-721B-49E7-A58E-66F173D28173,,5d540790-bb85-11e8-98e8-efaae7a5948a,,18A7E940-0FAA-43A5-9995-2271938B4484,ios,iPhone 8 Plus,12,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/974.2.1 Darwin/18.0.0,,
click,11/14/2016 19:53,11/14/2016 21:01,9/18/2018 21:33,af_purchase,"{""af_currency"":""GBP"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":1.99}",1.99,GBP,2.616569,SDK,,,applovin_int,video,,MahjongTreasureQuest_iOS_CPI_gb,,,,Video_Portrait_Long_Mahjong_15sec_NoVoice_HD_AppStore_Vid_CreativeSet1_Graphic,,INTER,a748eeea29a3f301f3c5499ff3640fd5,,,,,,,,3.4384,,,,,,,,,,,,,,,,,EU,UK,GLG,Glasgow,g42 0aa,826034,90.195.180.131,TRUE,,,en-GB,1479153233000-2934746,,F2264BA0-5CD3-493B-A0C2-778802D11D18,,7b75ebc0-aaad-11e6-8125-3bdaddb69956,,BAA7005E-8C18-4FB8-8373-68C54BC7C199,ios,iPhone 6s,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,7d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,http://app.appsflyer.com/id1098189387?pid=applovin_int&af_click_lookback=7d&c=MahjongTreasureQuest_iOS_CPI_gb&clickid=1050d8216943a85ef4&idfa=F2264BA0-5CD3-493B-A0C2-778802D11D18&af_ad=Video_Portrait_Long_Mahjong_15sec_NoVoice_HD_AppStore_Vid_CreativeSet1_Graphic&af_ad_type=INTER&af_channel=video&af_siteid=a748eeea29a3f301f3c5499ff3640fd5&af_cost_value=3.4384
click,9/18/2018 20:52,9/18/2018 20:56,9/18/2018 21:33,af_purchase,"{""af_currency"":""EUR"",""af_content_id"":""com.gleragames.mahjong.coins1_2"",""af_revenue"":2.29}",2.29,EUR,2.672652,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_DE-AT-CH_purc_4_Dec_2017,1006590854,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,EU,DE,BY,Munich,80539,276005,79.203.83.142,TRUE,,,de-DE,1537311145268-9584475,,2A112446-721B-49E7-A58E-66F173D28173,,5d540790-bb85-11e8-98e8-efaae7a5948a,,18A7E940-0FAA-43A5-9995-2271938B4484,ios,iPhone 8 Plus,12,437,v4.8.9,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.18 CFNetwork/974.2.1 Darwin/18.0.0,,
click,9/13/2018 12:39,9/13/2018 12:46,9/18/2018 21:33,af_purchase,"{""af_currency"":""JPY"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":600}",600,JPY,5.341429,SDK,,,Facebook Ads,AudienceNetwork,,MTQ - iOS - AEO - Asia (5 June 2018),6.12E+12,JP - iOS - AEO - Match3Games,6.12E+12,Expeditions General Video,6.12E+12,rewarded_video,,,,,,,,,,,,,,,,,,,,,,,,,,AS,JP,12,Tateyama,294-0307,392001,106.73.162.192,TRUE,,,ja-JP,1536874795658-4451195,,015493AD-150F-400F-9856-1D391C6B3375,,fb9baa50-b752-11e8-81b9-c724ae653f26,,AC5334D1-C648-4961-9601-315E5031DF1E,ios,iPhone 8,11.4.1,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,28d,,TRUE,%E3%83%91%E3%82%BA%E3%83%AB%E3%83%88%E3%83%AC%E3%82%B8%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88/2.17.5 CFNetwork/902.2 Darwin/17.7.0,,
click,3/14/2018 0:31,3/14/2018 2:32,9/18/2018 21:33,af_purchase,"{""af_currency"":""USD"",""af_content_id"":""com.gleragames.mahjong.coins2"",""af_revenue"":4.99}",4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,MTQ_ios_UAC_US_purc_2_Nov_2017,972378712,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,VA,Hampton,23669,544,68.106.176.243,TRUE,,,en-US,1520973246202-2958690,,EE3FCE1B-53FC-4BF2-9A26-60DFEEC796BA,,faee3fd0-272f-11e8-8085-5f61f847d991,,E33865AC-0576-4B6C-9AD1-98082A9128CA,ios,iPad Mini 2,11.2.6,436,v4.8.6,id1098189387,Mahjong Treasure Quest,com.vizor-apps.Mahjong,FALSE,,30d,,TRUE,Mahjong%20Treasure%20Quest/2.17.5 CFNetwork/894 Darwin/17.4.0,,
